"data","k","method","iter1","iter2","iter3","iter4","iter5","iter6","iter7","iter8","iter9","iter10","iter11","iter12","iter13","iter14","iter15","iter16","iter17","iter18","iter19","iter20","iter21","iter22","iter23","iter24","iter25","iter26","iter27","iter28","iter29","iter30","iter31","iter32","iter33","iter34","iter35","iter36","iter37","iter38","iter39","iter40","iter41","iter42","iter43","iter44","iter45","iter46","iter47","iter48","iter49","iter50","iter51","iter52","iter53","iter54","iter55","iter56","iter57","iter58","iter59","iter60","iter61","iter62","iter63","iter64","iter65","iter66","iter67","iter68","iter69","iter70","iter71","iter72","iter73","iter74","iter75","iter76","iter77","iter78","iter79","iter80","iter81","iter82","iter83","iter84","iter85","iter86","iter87","iter88","iter89","iter90","iter91","iter92","iter93","iter94","iter95","iter96","iter97","iter98","iter99","iter100","iter101"
"kos",10,"rec1_pn",-1011048.37177737,-996255.686071183,-991904.44023699,-990130.508492546,-988408.189482391,-988224.907612148,-988115.457860718,-988035.620309392,-987938.336986453,-987816.123097456,-987447.168344841,-985728.878555072,-981783.428769958,-980250.878161695,-979746.405500082,-979575.07111831,-979521.418288651,-979501.40924055,-979491.173040483,-979482.421499248,-979477.938248156,-979475.212667891,-979473.550948531,-979472.207073759,-979471.396593269,-979470.756822412,-979470.308924758,-979469.981546196,-979469.687889562,-979469.460054416,-979469.318697134,-979469.234707598,-979469.158683975,-979469.080665594,-979469.001546935,-979468.934531672,-979468.880095855,-979468.829915124,-979468.779052703,-979468.728011027,-979468.679894362,-979468.637633975,-979468.60321166,-979468.577189141,-979468.558562609,-979468.545214311,-979468.534956348,-979468.526335187,-979468.518693505,-979468.511825862,-979468.505607397,-979468.499840121,-979468.494283819,-979468.488708403,-979468.48291285,-979468.476734238,-979468.470004197,-979468.462391172,-979468.453381704,-979468.443724874,-979468.436706633,-979468.432603969,-979468.429508472,-979468.42655285,-979468.423478292,-979468.420256233,-979468.417007708,-979468.413935794,-979468.411218794,-979468.408930669,-979468.40703767,-979468.40544593,-979468.404051166,-979468.40276734,-979468.401535423,-979468.400320432,-979468.399103717,-979468.397875439,-979468.396630057,-979468.39536501,-979468.3940805,-979468.392777941,-979468.391456534,-979468.390110111,-979468.38872756,-979468.387298471,-979468.385822004,-979468.384313885,-979468.382806515,-979468.381341024,-979468.379955113,-979468.378672678,-979468.377499135,-979468.376422607,-979468.375418852,-979468.374457734,-979468.373509964,-979468.372553428,-979468.371578121,-979468.37058823,-979468.369600106
"kos",10,"rec2_pn",-1050532.59782577,-997443.411620924,-995822.476777537,-994806.296010388,-992584.677523479,-988534.236995465,-987214.087965875,-986830.747817875,-986684.814162949,-986623.879765537,-986572.743338157,-986534.76791303,-986510.151779513,-986487.112794245,-986468.113461181,-986448.362854064,-986427.494253125,-986406.371581014,-986383.578032555,-986361.186284508,-986337.101147255,-986316.452089896,-986292.236417254,-986275.299853084,-986256.776776686,-986233.255244614,-986216.008881259,-986195.221477374,-986179.730225253,-986162.837295878,-986141.21502843,-986120.339577336,-986099.014598285,-986081.663641079,-986067.385055779,-986053.096992167,-986038.43936482,-986026.670977547,-986013.551406085,-986001.092773994,-985983.391491835,-985965.660893553,-985949.315216797,-985940.594444333,-985929.841467018,-985919.62943942,-985910.237348569,-985901.781095566,-985895.407280777,-985889.220059366,-985883.028060654,-985878.180951079,-985873.773384145,-985869.432358824,-985866.162700302,-985862.892285347,-985858.280568866,-985855.040672246,-985851.800276088,-985848.652887268,-985845.260665465,-985842.357533679,-985840.688942655,-985839.037427737,-985837.368841943,-985835.798646983,-985834.375247351,-985832.424437093,-985830.997260232,-985829.575651878,-985827.367971353,-985824.424644749,-985822.120156636,-985820.42281198,-985818.756577229,-985816.997098259,-985815.225461325,-985814.279706807,-985813.167827877,-985811.855813785,-985810.875203544,-985809.789788706,-985809.099672433,-985808.347823207,-985807.710892379,-985807.201978844,-985806.790731559,-985806.282919919,-985805.812907113,-985805.016590307,-985804.425440082,-985804.032798956,-985803.505526945,-985802.934108447,-985802.200419961,-985801.709942515,-985801.395383133,-985800.964133957,-985800.303893379,-985799.609076986,-985798.987385389
"kos",10,"rec12_pn",-1008680.2135273,-996941.95660704,-993637.948866894,-990486.491942061,-985769.632628821,-981056.019311741,-980033.598745371,-979677.430626798,-979572.817143586,-979519.881245985,-979503.931109894,-979489.946772945,-979483.307907216,-979478.828445679,-979476.303845713,-979474.232240611,-979472.764861058,-979472.026215047,-979471.489014507,-979470.94325748,-979470.398245206,-979469.924792008,-979469.550561089,-979469.307305993,-979469.173965113,-979469.075475449,-979468.991501535,-979468.921189534,-979468.868409855,-979468.827552632,-979468.792457656,-979468.761730882,-979468.735154101,-979468.711418267,-979468.689597973,-979468.668442071,-979468.646167287,-979468.622175315,-979468.597878375,-979468.57535262,-979468.555995503,-979468.540075197,-979468.526708584,-979468.514511625,-979468.502578662,-979468.491059422,-979468.480779615,-979468.47236457,-979468.465825528,-979468.46074029,-979468.456617091,-979468.453115596,-979468.450014926,-979468.447116174,-979468.444261949,-979468.4414075,-979468.438593916,-979468.435826551,-979468.43300324,-979468.429939154,-979468.426453307,-979468.422499695,-979468.418263708,-979468.414072135,-979468.41018085,-979468.406707999,-979468.403706563,-979468.40119423,-979468.399131567,-979468.397423499,-979468.395953434,-979468.394618519,-979468.393347732,-979468.39210343,-979468.390873174,-979468.389657995,-979468.388461269,-979468.387280461,-979468.386102732,-979468.384905098,-979468.383659497,-979468.382342015,-979468.380943587,-979468.379477699,-979468.377980671,-979468.376503065,-979468.375095612,-979468.373796043,-979468.372621892,-979468.371570165,-979468.370621528,-979468.369746126,-979468.368909294,-979468.368076829,-979468.367220121,-979468.366321117,-979468.365376155,-979468.36439685,-979468.363406653,-979468.362433598,-979468.361501962
"kos",10,"rec",-1055177.37173239,-992237.401686128,-988046.560618032,-987172.050731876,-986884.632372861,-986748.485034615,-986670.956585307,-986617.495042359,-986588.267109109,-986561.735603262,-986543.474896873,-986530.382548005,-986519.78048975,-986508.894807436,-986499.705284815,-986491.626263227,-986485.708762483,-986480.419859047,-986475.404071287,-986469.960128249,-986465.157814648,-986460.96979326,-986457.503884223,-986453.883991695,-986450.311224387,-986447.600695551,-986443.863219207,-986440.796843332,-986438.273281872,-986435.337949454,-986431.773295006,-986429.476870173,-986426.877992115,-986422.577855847,-986419.214308436,-986415.108593243,-986411.75845933,-986409.287434267,-986405.097680851,-986401.320465173,-986398.814470444,-986397.228496609,-986395.966792304,-986394.679817334,-986393.150679945,-986391.39142588,-986389.052010993,-986386.63841895,-986384.298506861,-986382.843139532,-986381.654505241,-986380.847240197,-986379.472463364,-986377.623701481,-986376.425589041,-986375.369250252,-986374.158072995,-986373.228525985,-986371.753811307,-986368.397413476,-986367.081238605,-986366.228370903,-986365.264299218,-986364.58684863,-986363.797818891,-986362.80461232,-986361.747469557,-986359.850929951,-986357.872791026,-986356.580676532,-986355.976743873,-986355.538314519,-986354.672634485,-986353.846443188,-986352.421045332,-986351.674254452,-986351.056871201,-986350.119514796,-986348.587463431,-986347.654404399,-986347.067958653,-986346.363934543,-986345.677591831,-986345.12797051,-986344.650533031,-986344.342899018,-986344.048177369,-986343.686665862,-986343.300170736,-986342.816550853,-986342.356768411,-986341.984117523,-986341.603307444,-986340.767133609,-986340.344782269,-986339.268328559,-986338.369172846,-986337.542302194,-986336.94170612,-986335.88369756,-986334.069354471
"kos",10,"vanila",-1055177.37173239,-992237.401686128,-988046.560618032,-987172.050731876,-986884.632372861,-986748.485034615,-986670.956585307,-986617.495042359,-986588.267109109,-986561.735603262,-986543.474896873,-986530.382548005,-986519.78048975,-986508.894807436,-986499.705284815,-986491.626263227,-986485.708762483,-986480.419859047,-986475.404071287,-986469.960128249,-986465.157814648,-986460.96979326,-986457.503884223,-986453.883991695,-986450.311224387,-986447.600695551,-986443.863219207,-986440.796843332,-986438.273281872,-986435.337949454,-986431.773295006,-986429.476870173,-986426.877992115,-986422.577855847,-986419.214308436,-986415.108593243,-986411.75845933,-986409.287434267,-986405.097680851,-986401.320465173,-986398.814470444,-986397.228496609,-986395.966792304,-986394.679817334,-986393.150679945,-986391.39142588,-986389.052010993,-986386.63841895,-986384.298506861,-986382.843139532,-986381.654505241,-986380.847240197,-986379.472463364,-986377.623701481,-986376.425589041,-986375.369250252,-986374.158072995,-986373.228525985,-986371.753811307,-986368.397413476,-986367.081238605,-986366.228370903,-986365.264299218,-986364.58684863,-986363.797818891,-986362.80461232,-986361.747469557,-986359.850929951,-986357.872791026,-986356.580676532,-986355.976743873,-986355.538314519,-986354.672634485,-986353.846443188,-986352.421045332,-986351.674254452,-986351.056871201,-986350.119514796,-986348.587463431,-986347.654404399,-986347.067958653,-986346.363934543,-986345.677591831,-986345.12797051,-986344.650533031,-986344.342899018,-986344.048177369,-986343.686665862,-986343.300170736,-986342.816550853,-986342.356768411,-986341.984117523,-986341.603307444,-986340.767133609,-986340.344782269,-986339.268328559,-986338.369172846,-986337.542302194,-986336.94170612,-986335.88369756,-986334.069354471
"kos",10,"nndsvd",-1055874.96402378,-984796.899465717,-981503.970598826,-979729.751095107,-979588.590805774,-979534.670369322,-979509.853498742,-979495.95420303,-979486.218175893,-979480.607855316,-979476.87194921,-979474.897795429,-979473.632637809,-979472.70038304,-979471.78424404,-979471.183384852,-979470.850223244,-979470.583604169,-979470.350468721,-979470.139965167,-979469.946981514,-979469.751157376,-979469.581422571,-979469.453942293,-979469.346148336,-979469.250214759,-979469.168614199,-979469.075257367,-979468.975792457,-979468.918545867,-979468.860222484,-979468.796253458,-979468.7327056,-979468.684267882,-979468.65277335,-979468.630584345,-979468.611581216,-979468.592732429,-979468.573541888,-979468.554986884,-979468.53818158,-979468.523656261,-979468.511287982,-979468.500421775,-979468.49013873,-979468.479686993,-979468.468931213,-979468.458457908,-979468.449078957,-979468.441221853,-979468.43481842,-979468.429579134,-979468.425240894,-979468.42161528,-979468.418537712,-979468.41584538,-979468.413383822,-979468.411002523,-979468.408540501,-979468.405828795,-979468.402736606,-979468.399259823,-979468.395579154,-979468.391982162,-979468.388680948,-979468.385706845,-979468.38295928,-979468.380311126,-979468.377673291,-979468.375005023,-979468.372300878,-979468.36958476,-979468.366918164,-979468.364402444,-979468.362150489,-979468.360237478,-979468.358671547,-979468.35740382,-979468.356358216,-979468.355456186,-979468.35462815,-979468.353814535,-979468.352960759,-979468.352008343,-979468.350881654,-979468.3494667,-979468.347574204,-979468.344877318,-979468.340859663,-979468.335168839,-979468.329303945,-979468.325896118,-979468.324367952,-979468.323476528,-979468.322857061,-979468.322434947,-979468.322154053,-979468.321956741,-979468.32180157,-979468.321665161,-979468.321535821
"kos",10,"random",-1175958.51821048,-990530.651743539,-980212.332600556,-979641.174532787,-979536.132079617,-979500.938342798,-979485.49226006,-979478.881075777,-979475.623267907,-979473.382479597,-979471.847213809,-979471.194362433,-979470.496129902,-979469.905058289,-979469.506204956,-979469.230037454,-979469.046272992,-979468.926460584,-979468.820835297,-979468.746717568,-979468.69022501,-979468.642077877,-979468.604307163,-979468.573533522,-979468.549315557,-979468.53005628,-979468.512540062,-979468.495289442,-979468.478835647,-979468.464427143,-979468.452404002,-979468.442011592,-979468.432461265,-979468.423672874,-979468.415745,-979468.408547697,-979468.40201446,-979468.396032979,-979468.390385761,-979468.384893727,-979468.379558099,-979468.374551173,-979468.370055463,-979468.366109056,-979468.362599727,-979468.359368538,-979468.356303493,-979468.353370659,-979468.350603546,-979468.348077562,-979468.345867022,-979468.343997678,-979468.342433949,-979468.341103973,-979468.33992901,-979468.33883711,-979468.337763997,-979468.336648971,-979468.335429713,-979468.334038379,-979468.332403989,-979468.330469635,-979468.32823067,-979468.325779877,-979468.323310385,-979468.321036628,-979468.319087765,-979468.317473814,-979468.316131359,-979468.314981121,-979468.313957735,-979468.31301543,-979468.312124048,-979468.31126407,-979468.310423332,-979468.309595397,-979468.308778779,-979468.307976353,-979468.307194533,-979468.306442115,-979468.305728873,-979468.305064085,-979468.304455186,-979468.303906748,-979468.303419965,-979468.302992719,-979468.302620195,-979468.302295808,-979468.302012228,-979468.301762246,-979468.301539391,-979468.301338262,-979468.301154623,-979468.300985344,-979468.300828235,-979468.300681853,-979468.300545292,-979468.300418003,-979468.300299637,-979468.300189926,-979468.300088582
"kos",15,"pn",-1015331.08182444,-963987.215123843,-960116.197667181,-955504.45793951,-954280.723932947,-953984.775771078,-953870.538362312,-953796.965520601,-953736.197053772,-953689.330550777,-953656.109545033,-953628.921397668,-953600.055812186,-953573.717333377,-953551.573651252,-953532.61505439,-953511.461432819,-953491.656915878,-953472.921538479,-953453.22515238,-953441.549365584,-953426.619841788,-953408.223051551,-953391.646793563,-953374.437912856,-953360.65029056,-953342.635564551,-953329.903579742,-953315.053944932,-953303.968115639,-953290.65915398,-953281.414254517,-953272.00428733,-953261.900263867,-953253.85311596,-953244.235024035,-953236.250973437,-953229.324111642,-953222.844571837,-953214.011062752,-953208.91526567,-953204.43306998,-953200.27666303,-953195.963046085,-953193.281124077,-953190.353312114,-953186.565226923,-953184.248238841,-953181.830528755,-953179.557235232,-953177.64639555,-953175.666450535,-953173.976939313,-953172.488704622,-953170.788207386,-953169.156310561,-953167.200947741,-953165.935132775,-953164.881412733,-953163.385408485,-953161.030359125,-953158.444725743,-953154.804299094,-953151.8987133,-953150.110599811,-953148.694934577,-953146.945852543,-953145.116775663,-953142.764071159,-953140.600794819,-953138.163853452,-953135.549985567,-953130.088000602,-953127.476616162,-953125.619683154,-953123.223512409,-953120.089019911,-953117.203605811,-953114.397557305,-953109.69367859,-953107.622967365,-953106.233424514,-953105.023513018,-953103.273048989,-953101.345014749,-953099.889553978,-953099.140113113,-953098.485182395,-953097.513067127,-953096.301085238,-953094.545801675,-953093.068380724,-953091.477689609,-953088.828122307,-953086.982447071,-953085.723224736,-953084.63428005,-953083.835334099,-953082.894973504,-953082.035954895,-953081.255555455
"kos",15,"rec1_pn",-974406.06913822,-955389.371330888,-954388.7418267,-954174.955220468,-954060.786535198,-953984.88406947,-953951.646399824,-953930.441995753,-953917.10268214,-953904.779694424,-953894.329071083,-953883.940712822,-953878.23977488,-953873.112309549,-953869.146824532,-953866.083624912,-953864.44615056,-953862.701476231,-953860.617138188,-953858.835487833,-953857.434543797,-953856.224142498,-953854.282138107,-953853.058148157,-953852.323207727,-953851.579935334,-953850.907663331,-953850.138433977,-953849.434624582,-953848.649650403,-953847.769490448,-953846.425909927,-953845.792096917,-953845.36411858,-953844.36661014,-953843.822282638,-953842.919425776,-953842.559152415,-953842.225666369,-953841.931744722,-953841.42455253,-953840.955825661,-953839.868870818,-953838.689899241,-953838.306779681,-953838.105214274,-953837.848129927,-953837.28006503,-953836.675245169,-953836.298426067,-953835.867930609,-953835.544985086,-953835.120306949,-953834.077814675,-953833.562280629,-953833.283982338,-953833.055392604,-953832.833806447,-953832.561086659,-953832.175275034,-953831.851745164,-953831.61091625,-953831.309798724,-953831.007306805,-953830.866407544,-953830.768039163,-953830.682956696,-953830.562208643,-953830.2438995,-953830.045601624,-953829.806013223,-953829.40260318,-953828.778888318,-953828.208201094,-953827.859296343,-953827.664910464,-953827.460852874,-953827.14486594,-953826.960099013,-953826.783535397,-953826.535506135,-953825.840290411,-953825.381345677,-953825.068053188,-953824.675028017,-953823.800428819,-953820.79348844,-953814.746098561,-953810.90691444,-953809.431024062,-953807.584850812,-953805.498118415,-953803.923018822,-953802.730647766,-953801.194334666,-953797.833792974,-953795.145382292,-953793.732979167,-953792.204824613,-953790.664603247,-953789.156695201
"kos",15,"rec2_pn",-1005401.39412203,-967826.073264558,-962903.698608785,-961216.233192416,-960519.573505736,-960073.920521287,-959343.336536844,-956323.881520718,-954315.089186191,-953856.547885065,-953687.685740318,-953592.882906295,-953534.610633367,-953490.241105231,-953460.281648405,-953437.797144003,-953420.516066415,-953404.960504983,-953388.143532655,-953372.847037547,-953362.912583665,-953354.671020895,-953346.480598651,-953337.182684109,-953327.368849649,-953317.275159995,-953306.181753191,-953298.011041309,-953286.777879644,-953277.659771175,-953272.166916324,-953266.174632125,-953259.80461537,-953254.055488357,-953248.799044711,-953243.406938227,-953238.163302055,-953234.204710447,-953228.565589933,-953223.696949675,-953219.03999396,-953215.027473755,-953209.453151259,-953203.65884818,-953197.036919901,-953192.94809309,-953189.747270522,-953185.410579332,-953182.254244461,-953179.13031007,-953175.098674427,-953172.311553576,-953169.61971175,-953167.025798191,-953165.361469058,-953164.159232034,-953162.733454348,-953161.584689388,-953160.557790796,-953159.543254006,-953158.461884195,-953157.127138084,-953155.936604336,-953154.131893525,-953152.709431232,-953151.838258486,-953151.220825182,-953150.462749868,-953148.01888193,-953147.199049247,-953146.637813431,-953145.891275415,-953145.513067093,-953144.796030806,-953144.356725405,-953143.646731029,-953143.133785149,-953142.609744229,-953142.166444554,-953141.770287631,-953141.460602535,-953141.220247059,-953140.941764236,-953140.550720627,-953140.0419541,-953138.955101452,-953137.750079434,-953136.707848984,-953136.325024378,-953135.936540753,-953135.567330827,-953135.225504533,-953134.688716297,-953133.96050477,-953133.241560414,-953132.2131871,-953131.72747949,-953131.406299722,-953131.191232751,-953130.662100849,-953130.220110627
"kos",15,"rec12_pn",-971388.274187383,-955863.127633225,-954545.341795583,-954230.306686266,-954118.405170774,-954042.022568739,-953969.5180087,-953932.603183476,-953908.866469087,-953891.974014993,-953881.067734055,-953871.290359567,-953863.167737871,-953855.203988308,-953849.339829372,-953844.820506691,-953840.594125979,-953835.662707982,-953831.009572104,-953826.524743989,-953793.699955612,-953739.767335951,-953699.136633827,-953604.589166015,-953414.414212443,-953045.107460842,-952246.164585805,-950442.010635571,-950124.327478978,-949891.890167109,-949697.490009163,-948722.689130787,-946848.099290533,-946698.952262969,-946679.499130354,-946669.911888975,-946665.204346055,-946662.312081568,-946660.49074956,-946659.276738866,-946658.50427363,-946658.02759475,-946657.669338194,-946657.406428526,-946657.140202409,-946656.839758948,-946656.518831822,-946656.229608026,-946656.029181296,-946655.881935122,-946655.777279758,-946655.704062037,-946655.650608578,-946655.610695042,-946655.577286955,-946655.54405262,-946655.505541703,-946655.45807089,-946655.402347658,-946655.343836922,-946655.290417674,-946655.248882458,-946655.219966264,-946655.199339952,-946655.181716552,-946655.163112724,-946655.141967813,-946655.118350586,-946655.091798677,-946655.062611592,-946655.034241594,-946655.010595264,-946654.991873066,-946654.975907476,-946654.960907268,-946654.946079299,-946654.931534312,-946654.918275014,-946654.907239798,-946654.898084151,-946654.889471025,-946654.87987258,-946654.867904786,-946654.853203392,-946654.839448407,-946654.831536965,-946654.826971695,-946654.823288967,-946654.820061488,-946654.817226323,-946654.814703424,-946654.812392272,-946654.810204818,-946654.808078973,-946654.805974503,-946654.803860846,-946654.801704857,-946654.799466813,-946654.797115,-946654.794662777,-946654.792199386
"kos",15,"rec",-1028786.45985074,-963383.398189704,-956161.315913463,-954034.371645615,-953550.815281612,-953387.543251617,-953298.165119024,-953246.720812074,-953207.59101301,-953174.756398708,-953148.405007653,-953128.179173311,-953111.760596133,-953099.045292462,-953088.302322807,-953079.111577138,-953070.958463964,-953065.710314939,-953061.388546399,-953058.082180299,-953054.231259413,-953046.861954425,-953042.878556785,-953037.526231311,-953033.294074214,-953030.206341144,-953027.538324845,-953025.152887079,-953022.992610938,-953020.571807128,-953017.679812751,-953016.094680618,-953014.080502899,-953011.813474994,-953009.338067253,-953007.121587776,-953005.706076836,-953004.68664032,-953003.583570472,-953002.516951452,-953001.637919624,-953000.462092014,-952999.306270272,-952997.992585605,-952996.714301894,-952995.298250161,-952993.640264099,-952991.869576875,-952989.805366537,-952988.960229557,-952987.222157378,-952986.210599997,-952985.020452127,-952984.543460454,-952984.182017277,-952983.769620384,-952983.376782322,-952983.109796951,-952982.889342238,-952982.558343283,-952981.852523245,-952981.308496849,-952981.014099724,-952980.635055613,-952980.079299541,-952979.227837611,-952978.800375287,-952978.399701366,-952977.985827931,-952977.579044401,-952976.842645366,-952976.477613256,-952976.218722781,-952975.950641287,-952975.638358836,-952975.348699627,-952975.144689931,-952974.988431979,-952974.83311651,-952974.640596375,-952974.389061295,-952973.983236454,-952973.644526422,-952973.416848872,-952973.132742825,-952972.796643132,-952972.298416674,-952971.872947733,-952971.544903602,-952971.243654315,-952970.964749811,-952970.698773331,-952970.458411914,-952970.184380426,-952969.876008538,-952969.574489734,-952969.32977795,-952969.028016279,-952968.645932594,-952968.147769903,-952967.353858498
"kos",15,"vanila",-1028786.45985074,-963383.398189704,-956161.315913463,-954034.371645615,-953550.815281612,-953387.543251617,-953298.165119024,-953246.720812074,-953207.59101301,-953174.756398708,-953148.405007653,-953128.179173311,-953111.760596133,-953099.045292462,-953088.302322807,-953079.111577138,-953070.958463964,-953065.710314939,-953061.388546399,-953058.082180299,-953054.231259413,-953046.861954425,-953042.878556785,-953037.526231311,-953033.294074214,-953030.206341144,-953027.538324845,-953025.152887079,-953022.992610938,-953020.571807128,-953017.679812751,-953016.094680618,-953014.080502899,-953011.813474994,-953009.338067253,-953007.121587776,-953005.706076836,-953004.68664032,-953003.583570472,-953002.516951452,-953001.637919624,-953000.462092014,-952999.306270272,-952997.992585605,-952996.714301894,-952995.298250161,-952993.640264099,-952991.869576875,-952989.805366537,-952988.960229557,-952987.222157378,-952986.210599997,-952985.020452127,-952984.543460454,-952984.182017277,-952983.769620384,-952983.376782322,-952983.109796951,-952982.889342238,-952982.558343283,-952981.852523245,-952981.308496849,-952981.014099724,-952980.635055613,-952980.079299541,-952979.227837611,-952978.800375287,-952978.399701366,-952977.985827931,-952977.579044401,-952976.842645366,-952976.477613256,-952976.218722781,-952975.950641287,-952975.638358836,-952975.348699627,-952975.144689931,-952974.988431979,-952974.83311651,-952974.640596375,-952974.389061295,-952973.983236454,-952973.644526422,-952973.416848872,-952973.132742825,-952972.796643132,-952972.298416674,-952971.872947733,-952971.544903602,-952971.243654315,-952970.964749811,-952970.698773331,-952970.458411914,-952970.184380426,-952969.876008538,-952969.574489734,-952969.32977795,-952969.028016279,-952968.645932594,-952968.147769903,-952967.353858498
"kos",15,"nndsvd",-1052126.416804,-966309.792844,-955522.392874422,-953677.440510908,-953134.46207195,-952921.24170751,-952802.032954353,-952736.191561663,-952687.211383023,-952647.281281074,-952597.21154837,-952520.249981207,-952307.222811497,-950733.649013593,-947954.328110675,-947041.031601714,-946814.741934222,-946730.213153812,-946697.954532985,-946683.064489951,-946672.566971879,-946666.987835373,-946663.452722995,-946661.471825788,-946660.120126706,-946658.917119533,-946658.114516102,-946657.573125018,-946657.063886559,-946656.633625837,-946656.300082043,-946656.078531768,-946655.907835666,-946655.749046237,-946655.606398058,-946655.491868602,-946655.398110224,-946655.325199665,-946655.270723843,-946655.225995157,-946655.189841432,-946655.162177185,-946655.139127596,-946655.117581543,-946655.09579702,-946655.073363988,-946655.052089336,-946655.034231434,-946655.019516598,-946655.006294067,-946654.993656406,-946654.981620744,-946654.970711723,-946654.961445196,-946654.953812878,-946654.947214001,-946654.94072145,-946654.93324821,-946654.923729928,-946654.912196226,-946654.900961682,-946654.892342217,-946654.886325424,-946654.881828676,-946654.877927313,-946654.873994129,-946654.869570396,-946654.864339265,-946654.858315107,-946654.852102833,-946654.846595724,-946654.842190932,-946654.838662932,-946654.835605033,-946654.832689769,-946654.829687072,-946654.826417249,-946654.822714768,-946654.818418589,-946654.813404172,-946654.807689726,-946654.8016112,-946654.795859477,-946654.791098154,-946654.787501308,-946654.78480982,-946654.782675098,-946654.780847554,-946654.779193008,-946654.777656009,-946654.776223913,-946654.774900593,-946654.773689439,-946654.772585454,-946654.771575039,-946654.770640137,-946654.769763154,-946654.768930477,-946654.768133964,-946654.767370655,-946654.766641215
"kos",15,"random",-1176984.70256392,-975878.763618041,-964719.699177862,-962108.113253327,-961434.499002179,-960973.355129761,-959990.353879464,-955969.712456991,-954028.235260443,-953701.225064852,-953586.995091773,-953537.751443149,-953510.824713089,-953489.038526821,-953477.178530833,-953468.821555442,-953460.077485497,-953454.050303216,-953448.106407249,-953443.55120806,-953439.975740019,-953435.595124679,-953431.581293614,-953428.204419076,-953424.509307208,-953420.875242246,-953418.010892357,-953415.869280665,-953413.35989969,-953410.350854261,-953407.746448268,-953405.162935535,-953401.268135567,-953396.246288963,-953392.595683342,-953389.417148979,-953386.37172672,-953383.829816147,-953381.175042833,-953377.688082195,-953374.420444034,-953369.365920897,-953365.080258687,-953360.249301656,-953355.520780175,-953349.825595429,-953341.475703327,-953332.225307605,-953322.874457001,-953312.823056986,-953303.125683579,-953287.263118328,-953269.633077278,-953244.993985834,-953210.491445006,-953159.354193559,-953057.187246735,-952869.972624418,-952401.65566475,-951197.757058302,-948558.054236622,-947283.044884119,-946907.898894459,-946786.416122741,-946717.88850582,-946693.224283796,-946679.303308028,-946670.027690606,-946666.005657099,-946663.235748513,-946661.672628682,-946660.472536726,-946659.337775923,-946658.293154818,-946657.617802117,-946657.144501162,-946656.758868412,-946656.430365202,-946656.17518302,-946655.968978886,-946655.794296117,-946655.653367606,-946655.547931254,-946655.46491678,-946655.394628239,-946655.330186226,-946655.268810413,-946655.217549952,-946655.183949157,-946655.162934738,-946655.147091732,-946655.133009876,-946655.119917825,-946655.107193946,-946655.094128515,-946655.080097916,-946655.064846574,-946655.04834309,-946655.030670684,-946655.012184897,-946654.993587351
"kos",20,"pn",-997379.451921189,-949653.757858417,-945180.837338235,-944223.408929626,-943681.396167994,-943342.027631405,-942918.900832854,-941740.047818819,-939803.065357224,-938780.273795486,-938435.702323737,-938296.075026023,-938196.187086201,-938120.238540148,-938047.226442691,-937974.104737112,-937898.398343735,-937820.524485548,-937761.040537665,-937696.817467498,-937641.942532296,-937583.950643214,-937514.679991512,-937462.071870068,-937402.584864814,-937318.647225596,-937176.912257327,-936787.853995817,-935930.478199411,-935183.806597421,-934643.910631462,-934421.939573075,-934306.298907846,-934260.646737571,-934229.015617619,-934206.591328494,-934187.640135992,-934169.48391765,-934155.669159514,-934140.216811291,-934125.109672691,-934114.266874414,-934106.748410348,-934099.45466856,-934091.615059929,-934084.517786104,-934077.011641644,-934069.804296072,-934064.410382086,-934057.510961962,-934052.385720779,-934047.418271418,-934041.722363437,-934036.494152075,-934029.742682163,-934021.993636047,-934015.492660935,-934009.850051412,-934002.776745639,-933993.812682923,-933983.795335878,-933972.633517028,-933962.795685954,-933956.312362078,-933950.831373506,-933945.943526205,-933942.255037595,-933934.769256133,-933928.09536104,-933921.870143096,-933917.133408851,-933913.256677905,-933908.222911822,-933904.311656486,-933902.086535588,-933898.892219229,-933895.733723707,-933892.706592515,-933890.177367686,-933887.534470662,-933884.592482004,-933882.319900763,-933878.999515469,-933876.208220143,-933874.43281629,-933872.523368014,-933870.595832656,-933868.412536177,-933866.695181189,-933865.423573311,-933864.534256932,-933862.783795889,-933860.881353182,-933859.627187094,-933857.8796168,-933856.050624912,-933854.363613303,-933852.738104146,-933850.718085873,-933848.653989771,-933846.341154471
